numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
12	14	1120	100	711,094	39,73	5,59	6,131
14	59	6223	100	707,226	28,10	3,97	42,536
18	32	5669	100	703,097	29,80	4,24	49,599
20	96	20736	100	693,040	17,18	2,48	205,530
12	29	2613	100	701,269	23,28	3,32	16,166
14	76	9335	100	697,640	20,86	2,99	62,150
18	54	11022	100	696,842	15,96	2,29	93,734
20	120	30240	100	694,141	20,28	2,92	287,741
12	43	4479	100	690,314	13,77	2,00	19,553
16	19	3539	100	703,196	32,38	4,60	22,338
18	76	17636	100	696,695	17,00	2,44	123,187
10	60	18000	100	685,881	13,64	1,99	85,943
14	50	21168	100	693,546	13,01	1,88	136,858
18	22	11664	100	698,456	20,07	2,87	103,059
20	84	50400	100	691,032	12,61	1,82	506,944
12	22	10109	100	699,354	31,81	4,55	52,726
14	67	36691	100	699,170	20,19	2,89	235,413
18	43	30326	100	696,340	18,34	2,63	262,537
20	108	84240	100	694,309	18,11	2,61	831,331
12	36	20736	100	696,876	22,45	3,22	107,691
14	84	56448	100	693,546	13,01	1,88	362,781
18	65	55987	100	693,155	11,40	1,64	474,355
10	12	6840	100	685,881	13,64	1,99	26,038
12	50	34474	100	690,314	13,77	2,00	172,152
16	29	26266	100	697,229	21,01	3,01	198,430
18	86	88646	100	696,695	17,00	2,44	754,303
10	24	15840	100	688,290	19,71	2,86	60,422
12	65	51322	100	693,761	21,54	3,10	257,658
16	48	50688	100	698,687	16,62	2,38	370,845
18	108	128304	100	696,813	13,86	1,99	1077,893
10	36	27000	100	689,927	17,70	2,57	98,802
14	17	17640	100	706,386	34,86	4,93	117,289
16	67	80640	100	692,099	13,26	1,92	567,550
20	36	54000	100	694,264	17,95	2,59	521,071
10	48	40320	100	695,330	36,27	5,22	148,937
14	34	39514	100	705,526	33,84	4,80	282,684
10	60	2700	100	696,488	35,56	5,11	28,344
14	50	4445	100	698,707	22,35	3,20	32,480
18	22	3149	100	699,614	20,51	2,93	30,403
20	84	15120	100	692,980	17,28	2,49	152,237
12	22	1680	100	707,134	47,85	6,77	9,195
14	67	7112	100	699,170	20,19	2,89	48,124
18	43	7558	100	701,778	31,40	4,47	69,688
20	108	23328	100	695,364	21,01	3,02	238,617
12	36	3266	100	698,779	28,34	4,06	18,346
14	84	10372	100	704,243	25,00	3,55	71,646
18	65	13227	100	698,342	25,48	3,65	114,716
10	12	864	100	693,228	24,79	3,58	3,531
12	50	5225	100	690,314	13,77	2,00	27,341
16	29	5308	100	696,973	20,02	2,87	40,131
18	86	20155	100	696,695	17,00	2,44	166,460
12	14	5184	100	699,331	20,87	2,98	40,887
14	59	24696	100	704,207	23,52	3,34	170,785
18	32	17496	100	701,078	21,72	3,10	153,220
20	96	57600	100	693,040	17,18	2,48	578,816
12	29	13478	100	699,109	18,95	2,71	73,148
14	76	41278	100	695,939	17,98	2,58	269,033
18	54	37908	100	697,451	16,88	2,42	314,914
20	120	93600	100	693,085	17,24	2,49	891,637
12	43	24883	100	690,314	13,77	2,00	128,041
16	19	14746	100	701,333	29,74	4,24	110,836
18	76	65318	100	696,695	17,00	2,44	562,957
10	18	10260	100	689,927	17,70	2,57	41,047
12	58	39398	100	693,686	16,24	2,34	199,830
16	38	35021	100	696,101	15,79	2,27	262,214
18	97	99727	100	695,386	16,48	2,37	827,027
10	30	19800	100	689,927	17,70	2,57	75,250
