numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
20	10	16000	100	709,860	40,36	5,69	185,845
20	20	18000	100	701,699	29,27	4,17	203,038
25	12	1562	100	734,268	53,96	7,35	28,925
25	4	4688	100	734,184	32,08	4,37	95,649
25	14	6250	100	718,754	35,47	4,94	115,561
25	6	12500	100	722,191	40,08	5,55	228,194
25	16	15625	100	715,014	37,63	5,26	270,207
25	8	21875	100	719,693	26,87	3,73	404,240
25	18	25000	100	705,330	29,00	4,11	403,270
25	10	31250	100	712,069	32,69	4,59	511,726
10	18	250	100	708,733	51,23	7,23	15,422
10	10	750	100	700,513	42,89	6,12	5,685
10	20	1000	100	694,740	25,40	3,66	6,425
10	12	2000	100	685,881	13,64	1,99	9,002
10	4	3000	100	696,239	21,11	3,03	13,782
10	14	3500	100	705,591	44,76	6,34	15,414
10	6	4500	100	691,669	22,59	3,27	19,536
10	16	5000	100	691,669	22,59	3,27	20,546
15	8	1125	100	754,104	38,26	5,07	13,434
15	18	1688	100	730,641	45,09	6,17	17,150
15	10	3375	100	752,261	44,26	5,88	37,985
15	20	4500	100	706,138	25,57	3,62	36,267
15	12	6750	100	727,104	30,44	4,19	63,966
15	4	9000	100	707,520	27,76	3,92	73,737
15	14	10125	100	707,659	34,51	4,88	83,173
20	6	1000	100	719,853	38,87	5,40	14,797
20	16	2000	100	705,623	33,81	4,79	28,063
20	8	4000	100	709,497	34,98	4,93	53,744
20	18	6000	100	712,434	40,40	5,67	81,329
20	10	10000	100	709,860	40,36	5,69	119,676
20	20	12000	100	701,699	29,27	4,17	140,988
20	12	16000	100	706,434	30,67	4,34	182,551
20	4	20000	100	706,065	21,77	3,08	241,642
25	14	1562	100	736,034	47,51	6,46	33,580
25	6	4688	100	727,574	42,28	5,81	86,015
25	16	6250	100	719,764	43,13	5,99	111,578
25	8	12500	100	719,693	26,87	3,73	236,699
25	18	15625	100	709,837	39,31	5,54	265,804
25	10	21875	100	713,965	34,35	4,81	383,005
25	20	25000	100	710,283	31,27	4,40	413,929
25	12	31250	100	711,408	32,76	4,60	518,902
10	20	250	100	713,358	41,61	5,83	13,696
10	12	750	100	693,228	24,79	3,58	10,131
10	4	1500	100	697,981	24,86	3,56	7,338
10	14	2000	100	705,591	44,76	6,34	10,137
10	6	3000	100	691,669	22,59	3,27	12,519
10	16	3500	100	691,669	22,59	3,27	14,400
10	8	4500	100	702,284	36,57	5,21	20,690
10	18	5000	100	689,927	17,70	2,57	20,297
15	10	1125	100	758,370	41,40	5,46	13,620
15	20	1688	100	716,810	37,74	5,27	14,401
15	12	3375	100	734,499	30,38	4,14	33,063
15	4	5625	100	707,520	27,76	3,92	44,623
15	14	6750	100	707,659	34,51	4,88	50,822
15	6	9000	100	739,038	36,29	4,91	92,118
15	16	10125	100	701,472	27,88	3,97	85,024
20	8	1000	100	713,345	35,98	5,04	15,278
20	18	2000	100	718,400	43,07	5,99	28,471
20	10	4000	100	709,860	40,36	5,69	54,050
20	20	6000	100	704,982	32,43	4,60	77,751
20	12	10000	100	708,361	35,76	5,05	112,016
20	4	14000	100	705,278	21,28	3,02	170,726
20	14	16000	100	700,889	23,09	3,29	184,656
20	6	20000	100	709,876	26,18	3,69	247,176
25	16	1562	100	739,696	49,38	6,68	28,782
25	8	4688	100	725,409	30,42	4,19	90,296
25	18	6250	100	714,667	43,88	6,14	107,547
25	10	12500	100	717,169	36,77	5,13	221,834
25	20	15625	100	710,283	31,27	4,40	267,381
25	12	21875	100	711,494	33,37	4,69	381,224
25	4	28125	100	725,103	28,41	3,92	537,390
25	14	31250	100	705,770	22,49	3,19	478,366
10	4	500	100	697,981	24,86	3,56	17,053
10	14	750	100	707,253	48,65	6,88	5,546
10	6	1500	100	691,669	22,59	3,27	7,495
10	16	2000	100	691,669	22,59	3,27	8,761
10	8	3000	100	702,284	36,57	5,21	13,920
10	18	3500	100	691,669	22,59	3,27	14,797
10	10	4500	100	696,938	35,57	5,10	20,071
10	20	5000	100	693,605	20,75	2,99	20,688
15	12	1125	100	755,138	41,01	5,43	11,687
15	4	2250	100	711,335	28,29	3,98	18,434
15	14	3375	100	707,442	35,00	4,95	25,936
15	6	5625	100	743,167	38,01	5,11	58,264
15	16	6750	100	701,472	27,88	3,97	51,018
15	8	9000	100	737,047	26,24	3,56	91,576
15	18	10125	100	717,797	34,38	4,79	97,014
20	10	1000	100	718,513	42,50	5,92	14,182
20	20	2000	100	711,153	36,61	5,15	26,650
