numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
22	72	50	0	716,898	36,45	5,08	51,402
18	76	50	0	738,293	23,51	3,18	51,342
14	82	50	0	734,802	11,98	1,63	39,235
10	90	50	0	685,881	13,64	1,99	18,284
38	90	50	0	800,812	37,65	4,70	184,300
34	96	50	0	801,282	40,99	5,11	165,407
30	102	50	0	772,459	38,04	4,92	146,743
26	2	60	0	742,286	58,50	7,88	2,579
22	3	60	0	732,937	54,57	7,44	2,879
18	4	60	0	763,758	52,61	6,89	3,176
14	5	60	0	781,631	37,08	4,74	3,672
10	6	60	0	716,356	42,89	5,99	1,840
38	6	60	0	822,513	23,38	2,84	16,083
34	7	60	0	815,483	30,54	3,74	16,337
30	8	60	0	806,040	34,32	4,26	15,170
26	9	60	0	787,032	40,75	5,18	12,248
22	10	60	0	802,297	27,73	3,46	12,348
18	12	60	0	738,145	40,99	5,55	9,321
14	14	60	0	759,384	36,04	4,75	8,360
10	16	60	0	714,661	39,45	5,52	4,590
38	16	60	0	808,231	35,28	4,37	40,943
34	18	60	0	804,066	35,17	4,37	39,294
30	20	60	0	804,296	36,45	4,53	36,147
26	24	60	0	777,718	38,98	5,01	33,796
22	28	60	0	767,350	32,56	4,24	30,312
18	32	60	0	732,664	41,87	5,72	22,661
14	36	60	0	716,944	34,95	4,87	17,311
10	42	60	0	685,881	13,64	1,99	10,350
38	42	60	0	809,950	35,01	4,32	102,493
34	48	60	0	796,441	45,75	5,74	96,440
30	54	60	0	777,617	42,37	5,45	91,228
26	60	60	0	775,015	43,23	5,58	79,698
22	66	60	0	749,643	34,51	4,60	68,173
18	72	60	0	735,014	12,70	1,73	57,829
14	76	60	0	719,263	16,88	2,35	40,011
10	82	60	0	688,290	19,71	2,86	20,247
38	82	60	0	798,897	35,99	4,51	204,169
34	90	60	0	798,841	36,49	4,57	184,369
30	96	60	0	779,363	42,88	5,50	164,322
26	102	60	0	769,837	32,05	4,16	135,795
22	2	70	0	727,920	55,58	7,64	2,253
18	3	70	0	747,586	57,81	7,73	2,709
14	4	70	0	775,946	38,55	4,97	3,345
10	5	70	0	712,356	37,10	5,21	1,883
38	5	70	0	820,981	34,05	4,15	16,340
34	6	70	0	815,370	29,90	3,67	16,111
30	7	70	0	822,866	24,92	3,03	15,833
26	8	70	0	795,007	35,40	4,45	13,388
22	9	70	0	728,306	55,27	7,59	7,237
18	10	70	0	768,092	35,85	4,67	9,753
14	12	70	0	765,510	34,15	4,46	8,560
10	14	70	0	691,968	22,79	3,29	3,906
38	14	70	0	808,608	36,27	4,49	40,135
34	16	70	0	800,009	34,13	4,27	38,453
30	18	70	0	793,589	44,22	5,57	38,157
26	20	70	0	778,312	40,62	5,22	32,904
22	24	70	0	761,579	35,21	4,62	30,131
18	28	70	0	720,004	32,44	4,51	21,033
14	32	70	0	734,635	12,52	1,70	21,845
10	36	70	0	692,388	20,19	2,92	10,245
38	36	70	0	789,445	37,96	4,81	99,996
34	42	70	0	787,567	39,98	5,08	99,924
30	48	70	0	776,444	40,58	5,23	94,052
26	54	70	0	764,647	40,41	5,28	83,750
22	60	70	0	752,829	31,63	4,20	72,828
18	66	70	0	736,894	30,90	4,19	59,651
14	72	70	0	721,808	25,94	3,59	44,203
10	76	70	0	685,881	13,64	1,99	21,607
38	76	70	0	786,280	38,45	4,89	211,771
34	82	70	0	787,339	41,41	5,26	190,094
30	90	70	0	763,668	37,97	4,97	173,312
26	96	70	0	744,626	26,11	3,51	141,789
22	102	70	0	715,638	29,95	4,19	104,673
18	2	80	0	748,046	56,92	7,61	1,773
14	3	80	0	799,366	34,16	4,27	2,881
10	4	80	0	712,751	54,57	7,66	1,550
38	4	80	0	820,477	27,97	3,41	14,882
34	5	80	0	820,654	27,99	3,41	15,393
30	6	80	0	805,031	31,23	3,88	15,302
26	7	80	0	798,221	30,55	3,83	13,642
22	8	80	0	720,926	52,52	7,28	7,479
18	9	80	0	750,479	51,96	6,92	7,977
14	10	80	0	766,504	38,83	5,07	7,854
10	12	80	0	697,209	28,32	4,06	3,743
38	12	80	0	806,207	34,88	4,33	39,753
34	14	80	0	808,822	36,27	4,48	39,491
30	16	80	0	792,132	36,82	4,65	35,724
26	18	80	0	776,653	36,16	4,66	32,416
22	20	80	0	761,620	32,83	4,31	28,092
18	24	80	0	733,849	40,80	5,56	22,085
14	28	80	0	730,491	26,85	3,68	20,358
10	32	80	0	696,434	21,83	3,13	10,035
38	32	80	0	795,337	32,14	4,04	102,666
34	36	80	0	796,384	35,75	4,49	96,377
30	42	80	0	766,562	41,38	5,40	93,533
26	48	80	0	747,371	35,07	4,69	80,963
22	54	80	0	712,702	24,75	3,47	56,295
18	60	80	0	727,919	29,45	4,05	59,836
14	66	80	0	723,690	24,13	3,33	47,860
10	72	80	0	685,881	13,64	1,99	21,713
38	72	80	0	789,930	38,53	4,88	231,582
34	76	80	0	771,045	48,61	6,30	199,983
30	82	80	0	764,493	37,61	4,92	182,507
26	90	80	0	729,909	39,18	5,37	139,863
22	96	80	0	734,682	32,34	4,40	124,498
18	102	80	0	708,968	21,82	3,08	88,016
14	2	90	0	790,967	30,54	3,86	2,371
10	3	90	0	724,687	48,60	6,71	1,532
38	3	90	0	828,772	62,64	7,56	12,817
34	4	90	0	823,960	24,84	3,01	14,612
30	5	90	0	818,008	34,79	4,25	14,012
26	6	90	0	806,245	28,83	3,58	13,470
22	7	90	0	773,904	40,10	5,18	11,687
18	8	90	0	792,843	46,90	5,91	10,775
14	9	90	0	749,868	31,14	4,15	8,390
10	10	90	0	691,981	23,57	3,41	3,726
38	10	90	0	802,853	36,54	4,55	38,665
34	12	90	0	801,777	33,33	4,16	39,142
30	14	90	0	784,635	36,53	4,66	36,222
26	16	90	0	782,938	34,45	4,40	32,808
22	18	90	0	764,276	33,96	4,44	29,822
18	20	90	0	743,971	29,73	4,00	23,725
14	24	90	0	737,173	20,04	2,72	20,956
10	28	90	0	688,290	19,71	2,86	8,970
38	28	90	0	801,316	36,83	4,60	100,257
34	32	90	0	794,023	42,42	5,34	100,865
30	36	90	0	763,580	36,97	4,84	89,703
26	42	90	0	756,338	33,84	4,47	83,612
22	48	90	0	737,245	24,39	3,31	71,464
18	54	90	0	719,630	18,13	2,52	57,432
14	60	90	0	719,315	8,35	1,16	48,642
10	66	90	0	689,050	21,35	3,10	22,253
38	66	90	0	782,905	39,30	5,02	239,304
34	72	90	0	785,541	39,88	5,08	223,585
30	76	90	0	752,053	32,99	4,39	188,446
26	82	90	0	749,434	24,24	3,23	174,264
22	90	90	0	705,786	25,25	3,58	114,572
18	96	90	0	720,231	19,96	2,77	106,237
14	102	90	0	721,038	12,60	1,75	83,567
10	2	100	0	711,681	53,47	7,51	1,033
38	2	100	0	799,876	45,52	5,69	8,788
34	3	100	0	822,596	24,65	3,00	12,455
30	4	100	0	820,704	21,52	2,62	12,851
26	5	100	0	805,946	30,21	3,75	12,497
22	6	100	0	733,140	48,86	6,67	7,167
18	7	100	0	774,279	37,39	4,83	10,767
14	8	100	0	775,472	38,15	4,92	8,358
10	9	100	0	688,290	19,71	2,86	3,859
38	9	100	0	814,799	29,40	3,61	40,838
34	10	100	0	804,497	32,28	4,01	34,633
30	12	100	0	789,734	37,61	4,76	34,915
26	14	100	0	779,187	40,88	5,25	32,553
22	16	100	0	756,234	37,53	4,96	28,358
18	18	100	0	735,987	41,66	5,66	21,000
14	20	100	0	714,637	29,45	4,12	16,927
10	24	100	0	692,418	25,24	3,65	10,335
38	24	100	0	791,149	35,00	4,42	98,796
34	28	100	0	785,899	42,52	5,41	99,652
30	32	100	0	764,112	35,61	4,66	91,979
26	36	100	0	759,994	30,91	4,07	80,792
22	42	100	0	739,082	29,60	4,01	69,713
18	48	100	0	715,164	21,33	2,98	55,448
14	54	100	0	722,179	14,56	2,02	47,918
10	60	100	0	685,881	13,64	1,99	23,655
38	60	100	0	775,639	33,89	4,37	244,710
34	66	100	0	765,838	39,19	5,12	213,961
30	72	100	0	747,192	32,75	4,38	193,728
26	76	100	0	717,812	25,85	3,60	149,570
22	82	100	0	713,961	24,70	3,46	118,137
18	90	100	0	722,872	16,00	2,21	110,569
14	96	100	0	712,394	18,28	2,57	81,296
10	102	100	0	689,927	17,70	2,57	38,338
38	102	100	0	764,431	34,73	4,54	406,522
34	2	5	20	873,607	131,73	15,08	1,940
30	3	5	20	831,527	81,30	9,78	1,776
26	4	5	20	828,452	22,23	2,68	1,291
22	5	5	20	847,475	208,70	24,63	1,346
18	6	5	20	760,879	53,80	7,07	1,014
14	7	5	20	810,196	18,88	2,33	1,659
10	8	5	20	718,838	54,98	7,65	0,456
38	8	5	20	861,762	130,97	15,20	3,534
34	9	5	20	842,909	40,87	4,85	3,440
30	10	5	20	849,284	137,16	16,15	2,505
26	12	5	20	823,723	26,28	3,19	2,018
22	14	5	20	795,151	151,39	19,04	1,697
18	16	5	20	796,895	32,45	4,07	1,925
14	18	5	20	800,927	28,28	3,53	1,299
10	20	5	20	729,834	65,48	8,97	0,702
38	20	5	20	826,719	27,96	3,38	5,904
34	24	5	20	835,311	64,02	7,66	6,102
30	28	5	20	826,141	26,67	3,23	5,361
26	32	5	20	810,003	31,47	3,89	4,580
22	36	5	20	767,602	52,90	6,89	3,824
18	42	5	20	759,478	49,90	6,57	3,578
14	48	5	20	801,036	30,64	3,82	2,874
10	54	5	20	716,561	38,53	5,38	1,580
38	54	5	20	825,170	29,00	3,51	12,396
34	60	5	20	841,286	73,82	8,77	11,522
30	66	5	20	829,673	72,02	8,68	10,588
26	72	5	20	778,355	104,27	13,40	8,476
22	76	5	20	760,722	67,78	8,91	6,977
18	82	5	20	776,202	41,98	5,41	6,447
14	90	5	20	791,653	29,92	3,78	4,844
10	96	5	20	707,774	50,87	7,19	2,689
38	96	5	20	796,827	46,44	5,83	21,162
34	102	5	20	824,676	41,99	5,09	19,679
30	2	10	20	856,912	135,63	15,83	1,985
26	3	10	20	827,888	22,53	2,72	1,767
22	4	10	20	779,454	43,84	5,62	1,270
18	5	10	20	785,272	143,19	18,23	1,869
14	6	10	20	809,067	35,38	4,37	1,103
10	7	10	20	721,568	57,63	7,99	0,450
38	7	10	20	860,141	121,92	14,17	5,476
34	8	10	20	817,153	34,61	4,24	4,296
30	9	10	20	820,384	25,44	3,10	4,211
26	10	10	20	815,996	20,18	2,47	3,911
22	12	10	20	743,742	69,99	9,41	2,278
18	14	10	20	791,389	32,29	4,08	3,078
14	16	10	20	791,301	32,11	4,06	2,504
10	18	10	20	741,114	81,30	10,97	0,927
38	18	10	20	832,042	50,90	6,12	9,559
34	20	10	20	823,414	31,13	3,78	8,578
30	24	10	20	815,921	27,59	3,38	8,634
26	28	10	20	789,366	55,19	6,99	6,618
22	32	10	20	761,948	69,98	9,18	5,359
18	36	10	20	776,066	59,27	7,64	8,536
14	42	10	20	786,033	38,72	4,93	4,368
10	48	10	20	699,628	39,80	5,69	2,303
38	48	10	20	842,741	66,74	7,92	20,321
34	54	10	20	828,302	29,58	3,57	20,112
30	60	10	20	816,499	28,50	3,49	17,364
26	66	10	20	767,498	52,65	6,86	14,163
22	72	10	20	747,386	48,01	6,42	11,494
18	76	10	20	759,697	52,95	6,97	9,592
14	82	10	20	779,415	38,65	4,96	8,140
10	90	10	20	696,638	40,65	5,83	4,308
38	90	10	20	821,880	29,42	3,58	37,342
34	96	10	20	817,835	71,24	8,71	34,499
30	102	10	20	815,611	31,72	3,89	32,357
26	2	15	20	856,483	214,21	25,01	1,483
22	3	15	20	756,955	78,93	10,43	1,363
18	4	15	20	770,048	51,86	6,73	1,523
14	5	15	20	801,696	31,57	3,94	1,496
